ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
 ,BURBANK    ,2479018014,2016,2530,2479-018-014,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19670245,28975.0,1975,0.0,1975,28975.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,28975.0,0.0,28975.0, ,3,3183,TRACT # 9478 LOT   49,0, , , , , ,,20162479018014,34.16547965,-118.33557892,"(34.16547965, -118.33557892)"
91505-3230,BURBANK    ,2479018015,2016,2530,2479-018-015,449 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1947,1973,1864,3,3,1,19950127,201477.0,1995,140667.0,1995,342144.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,342144.0,7000.0,335144.0, ,3,3183,TRACT # 9478 LOT   50,449, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479018015,34.16562003,-118.33564574,"FLORENCE ST
(34.16562003, -118.33564574)"
91505-3243,BURBANK    ,2479018016,2016,2530,2479-018-016,546 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1942,1944,1643,2,2,1,20100608,118537.0,1980,75203.0,1980,193740.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,193740.0,7000.0,186740.0, ,3,3183,TRACT # 9478 LOT   51,546, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018016,34.16548257,-118.33606043,"CATALINA ST
(34.16548257, -118.33606043)"
91505-3243,BURBANK    ,2479018017,2016,2530,2479-018-017,542 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1942,1761,2,1,1,19670245,40568.0,1975,37047.0,1975,77615.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,77615.0,7000.0,70615.0, ,3,3183,TRACT # 9478 LOT   52,542, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018017,34.16534226,-118.33599364,"CATALINA ST
(34.16534226, -118.33599364)"
91505-3243,BURBANK    ,2479018018,2016,2530,2479-018-018,538 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1944,1488,3,2,1,19621123,40568.0,1975,33728.0,1975,74296.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,74296.0,0.0,74296.0, ,3,3183,TRACT # 9478 LOT   53,538, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018018,34.16521452,-118.33593279,"CATALINA ST
(34.16521452, -118.33593279)"
91505-3243,BURBANK    ,2479018019,2016,2530,2479-018-019,534 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1949,1298,4,2,1,20030521,40568.0,1975,31661.0,1975,72229.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,72229.0,7000.0,65229.0, ,3,3183,TRACT # 9478 LOT   54,534, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018019,34.16508677,-118.33587195,"CATALINA ST
(34.16508677, -118.33587195)"
91505-3243,BURBANK    ,2479018020,2016,2530,2479-018-020,530 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1942,1943,1324,2,2,1,19960702,40568.0,1975,30210.0,1975,70778.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,70778.0,7000.0,63778.0, ,3,3183,TRACT # 9478 LOT   55,530, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018020,34.16495903,-118.3358111,"CATALINA ST
(34.16495903, -118.33581110)"
91505-3243,BURBANK    ,2479018021,2016,2530,2479-018-021,526 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1941,1822,3,2,1,19880603,40568.0,1975,68580.0,1975,109148.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,109148.0,7000.0,102148.0, ,3,3183,TRACT # 9478 LOT   56,526, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018021,34.16483128,-118.33575026,"CATALINA ST
(34.16483128, -118.33575026)"
91505-3243,BURBANK    ,2479018022,2016,2530,2479-018-022,522 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1942,1950,1275,2,2,1,19950718,167549.0,1996,91294.0,1996,258843.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,258843.0,7000.0,251843.0, ,3,3183,TRACT # 9478 LOT   57,522, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018022,34.16470353,-118.33568941,"CATALINA ST
(34.16470353, -118.33568941)"
91505-3243,BURBANK    ,2479018023,2016,2530,2479-018-023,518 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1942,1942,1179,2,1,1,20131029,277535.0,2002,96708.0,2002,374243.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,374243.0,7000.0,367243.0, ,3,3183,TRACT # 9478 LOT   58,518, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018023,34.16457579,-118.33562857,"CATALINA ST
(34.16457579, -118.33562857)"
91505-3243,BURBANK    ,2479018024,2016,2530,2479-018-024,514 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1941,1124,2,1,1,20140714,163578.0,1997,80707.0,1997,244285.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,244285.0,7000.0,237285.0, ,3,3183,TRACT # 9478 LOT   59,514, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018024,34.16444804,-118.33556773,"CATALINA ST
(34.16444804, -118.33556773)"
91505-3243,BURBANK    ,2479018025,2016,2530,2479-018-025,510 N CATALINA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1942,1945,1546,2,2,1,19950727,167549.0,1996,145122.0,1996,312671.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,312671.0,7000.0,305671.0, ,3,3183,TRACT # 9478 LOT   60,510, ,N,CATALINA ST, ,BURBANK CA,91505.0,20162479018025,34.16430752,-118.33550079999999,"CATALINA ST
(34.16430752, -118.33550080)"
91505-3233,BURBANK    ,2479019001,2016,2530,2479-019-001,540 N FLORENCE ST  BURBANK CA  91505,R-I,0501,Residential,Five or More Units or Apartments (Any Combination),4 Stories or Less,Pool,1,1960,1960,8333,16,14,11,20140829,1447746.0,2015,964487.0,2015,2412233.0,0.0,0.0,0.0,0.0,3300.0,0.0,Y,2415533.0,0.0,2415533.0, ,3,3414,TRACT # 16544 SW 18 FT OF LOT 7 AND ALL OF LOT    6,540, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019001,34.16733201,-118.33587893,"FLORENCE ST
(34.16733201, -118.33587893)"
91505-3221,BURBANK    ,2479019002,2016,2530,2479-019-002,2714 W CLARK AVE  BURBANK CA  91505,R-I,0501,Residential,Five or More Units or Apartments (Any Combination),4 Stories or Less,Pool,1,1960,1960,8198,15,10,10,20150209,277857.0,1998,515255.0,1998,793112.0,0.0,0.0,0.0,0.0,2500.0,0.0,Y,795612.0,0.0,795612.0, ,3,3414,TRACT # 16544 NE 36 FT OF LOT 7 AND SW 27 FT OF LOT    8,2714, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162479019002,34.16740145,-118.33567265,"CLARK AVE
(34.16740145, -118.33567265)"
91505-3220,BURBANK    ,2479019003,2016,2530,2479-019-003,2708 W CLARK AVE  BURBANK CA  91505,R-I,0501,Residential,Five or More Units or Apartments (Any Combination),4 Stories or Less,Pool,1,1960,1960,8198,15,10,10,20150209,276507.0,1998,515255.0,1998,791762.0,0.0,0.0,0.0,0.0,2700.0,0.0,Y,794462.0,0.0,794462.0, ,3,3414,TRACT # 16544 NE 27 FT OF LOT 8 AND SW 36 FT OF LOT    9,2708, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162479019003,34.16746567,-118.33547924,"CLARK AVE
(34.16746567, -118.33547924)"
91505-3242,BURBANK    ,2479019004,2016,2530,2479-019-004,541 N NAOMI ST  BURBANK CA  91505,R-I,0501,Residential,Five or More Units or Apartments (Any Combination),4 Stories or Less,Pool,1,1960,1960,8333,16,14,11,20151230,757731.0,2016,1136598.0,2016,1894329.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1894329.0,0.0,1894329.0, ,3,3414,TRACT # 16544 NE 18 FT OF LOT 9 AND ALL OF LOT   10,541, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019004,34.16753347,-118.33527214,"NAOMI ST
(34.16753347, -118.33527214)"
91505-3241,BURBANK    ,2479019005,2016,2530,2479-019-005,535 N NAOMI ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1956,1956,1658,2,3,1,20110517,387880.0,2011,245238.0,2011,633118.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,633118.0,7000.0,626118.0, ,3,3183,TRACT # 16544 LOT   11,535, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019005,34.16724646,-118.33524663,"NAOMI ST
(34.16724646, -118.33524663)"
91505-3241,BURBANK    ,2479019006,2016,2530,2479-019-006,533 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1957,1957,1598,3,2,1,20081212,439478.0,2009,109866.0,2009,549344.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,549344.0,7000.0,542344.0, ,3,3183,TRACT # 16544 LOT   12,533, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019006,34.16711835,-118.33518565,"NAOMI ST
(34.16711835, -118.33518565)"
91505-3241,BURBANK    ,2479019007,2016,2530,2479-019-007,529 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1952,1955,1817,4,3,1,19960709,72775.0,1978,87214.0,1978,159989.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,159989.0,7000.0,152989.0, ,3,3183,TRACT # 16544 LOT   13,529, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019007,34.1669906,-118.33512479999999,"NAOMI ST
(34.16699060, -118.33512480)"
91505-3241,BURBANK    ,2479019008,2016,2530,2479-019-008,525 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1952,1952,1465,3,2,1,19970627,40568.0,1975,41334.0,1975,81902.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,81902.0,7000.0,74902.0, ,3,3183,TRACT # 16544 LOT   14,525, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019008,34.16686286,-118.33506395,"NAOMI ST
(34.16686286, -118.33506395)"
91505-3241,BURBANK    ,2479019009,2016,2530,2479-019-009,521 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,2005,2005,2674,4,3,1,20011130,289517.0,2002,281680.0,2006,571197.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,571197.0,7000.0,564197.0, ,3,3183,TRACT # 16544 LOT   15,521, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019009,34.16673512,-118.33500309,"NAOMI ST
(34.16673512, -118.33500309)"
91505-3241,BURBANK    ,2479019010,2016,2530,2479-019-010,517 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1953,1954,1596,3,2,1,20100816,40568.0,1975,49561.0,1975,90129.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,90129.0,7000.0,83129.0, ,3,3183,TRACT # 16544 LOT   16,517, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019010,34.16660737,-118.33494224,"NAOMI ST
(34.16660737, -118.33494224)"
91505-3241,BURBANK    ,2479019011,2016,2530,2479-019-011,513 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1954,1641,3,2,1,20100617,461132.0,2010,116781.0,2010,577913.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,577913.0,7000.0,570913.0, ,3,3183,TRACT # 16544 LOT   17,513, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019011,34.16647963,-118.33488138,"NAOMI ST
(34.16647963, -118.33488138)"
91505-3241,BURBANK    ,2479019012,2016,2530,2479-019-012,509 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1951,1263,3,2,1,20100709,40568.0,1975,30829.0,1975,71397.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,71397.0,7000.0,64397.0, ,3,3183,TRACT # 16544 LOT   18,509, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019012,34.16635189,-118.33482053,"NAOMI ST
(34.16635189, -118.33482053)"
91505-3241,BURBANK    ,2479019013,2016,2530,2479-019-013,505 N NAOMI ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1951,1951,1275,2,2,1,20081002,307246.0,1990,95598.0,1990,402844.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,402844.0,7000.0,395844.0, ,3,3183,TRACT # 16544 LOT   19,505, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019013,34.16622414,-118.33475968,"NAOMI ST
(34.16622414, -118.33475968)"
91505-3241,BURBANK    ,2479019014,2016,2530,2479-019-014,501 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1954,1954,1317,2,2,1,20040820,108166.0,1982,111634.0,1982,219800.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,219800.0,7000.0,212800.0, ,3,3183,TRACT # 16544 LOT   20,501, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479019014,34.1660964,-118.33469882,"NAOMI ST
(34.16609640, -118.33469882)"
91505-3231,BURBANK    ,2479019015,2016,2530,2479-019-015,500 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1959,1978,2,2,1,20131217,40568.0,1975,62903.0,1975,103471.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,103471.0,7000.0,96471.0, ,3,3183,TRACT # 16544 LOT   21,500, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019015,34.16595892,-118.33511354,"FLORENCE ST
(34.16595892, -118.33511354)"
91505-3231,BURBANK    ,2479019016,2016,2530,2479-019-016,504 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1980,1884,4,2,1,20150302,232656.0,2000,204050.0,2000,436706.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,436706.0,7000.0,429706.0, ,3,3183,TRACT # 16544 LOT   22,504, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019016,34.16608666,-118.33517438,"FLORENCE ST
(34.16608666, -118.33517438)"
91505-3231,BURBANK    ,2479019017,2016,2530,2479-019-017,508 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1956,1295,2,2,1,20120914,379477.0,2013,209148.0,2013,588625.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,588625.0,0.0,588625.0, ,3,3183,TRACT # 16544 LOT   23,508, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019017,34.16621441,-118.33523523,"FLORENCE ST
(34.16621441, -118.33523523)"
91505-3231,BURBANK    ,2479019018,2016,2530,2479-019-018,512 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1967,3045,5,3,1,20050726,609986.0,2006,284672.0,2006,894658.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,894658.0,7000.0,887658.0, ,3,3183,TRACT # 16544 LOT   24,512, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019018,34.16634215,-118.33529608,"FLORENCE ST
(34.16634215, -118.33529608)"
91505-3231,BURBANK    ,2479019019,2016,2530,2479-019-019,516 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1958,1655,3,2,1,20150310,166303.0,1998,177635.0,1998,343938.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,343938.0,7000.0,336938.0, ,3,3183,TRACT # 16544 LOT   25,516, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019019,34.166469899999996,-118.33535693,"FLORENCE ST
(34.16646990, -118.33535693)"
91505-3231,BURBANK    ,2479019020,2016,2530,2479-019-020,520 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1953,1951,1230,3,1,1,20090416,40568.0,1975,33918.0,1975,74486.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,74486.0,0.0,74486.0, ,3,3183,TRACT # 16544 LOT   26,520, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019020,34.16659765,-118.33541778,"FLORENCE ST
(34.16659765, -118.33541778)"
91505-3231,BURBANK    ,2479019021,2016,2530,2479-019-021,524 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1951,1296,2,2,1,20000629,184165.0,1995,120880.0,1995,305045.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,305045.0,7000.0,298045.0, ,3,3183,TRACT # 16544 LOT   27,524, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019021,34.16672539,-118.33547862,"FLORENCE ST
(34.16672539, -118.33547862)"
91505-3231,BURBANK    ,2479019022,2016,2530,2479-019-022,528 N FLORENCE ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1952,1980,1991,3,2,1,20090805,275928.0,1991,185269.0,1991,461197.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,461197.0,7000.0,454197.0, ,3,3183,TRACT # 16544 LOT   28,528, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019022,34.16685313,-118.33553947,"FLORENCE ST
(34.16685313, -118.33553947)"
91505-3231,BURBANK    ,2479019023,2016,2530,2479-019-023,532 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1951,1960,1434,2,2,1,20100804,334818.0,2002,141737.0,2002,476555.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,476555.0,7000.0,469555.0, ,3,3183,TRACT # 16544 LOT   29,532, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019023,34.16698088,-118.33560032,"FLORENCE ST
(34.16698088, -118.33560032)"
91505-3231,BURBANK    ,2479019024,2016,2530,2479-019-024,536 N FLORENCE ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1951,1973,1762,3,4,1,20140626,551214.0,2014,215079.0,2014,766293.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,766293.0,7000.0,759293.0, ,3,3183,TRACT # 16544 LOT   30,536, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479019024,34.167108899999995,-118.33566125,"FLORENCE ST
(34.16710890, -118.33566125)"
91505-3643,BURBANK    ,2479020001,2016,2530,2479-020-001,2721 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1993,2201,3,3,1,19931001,208326.0,1994,176286.0,1994,384612.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,384612.0,0.0,384612.0, ,3,3183,TRACT # 9478 LOTS 11 AND LOT   12,2721, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479020001,34.16435076,-118.33448038,"VERDUGO AVE
(34.16435076, -118.33448038)"
91505-3643,BURBANK    ,2479020002,2016,2530,2479-020-002,2715 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1949,1950,1681,3,2,1,20090723,36225.0,1975,39325.0,1975,75550.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,75550.0,7000.0,68550.0, ,3,3183,TRACT # 9478 LOTS 13 AND LOT   14,2715, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479020002,34.1644055,-118.33431155,"VERDUGO AVE
(34.16440550, -118.33431155)"
91505-3643,BURBANK    ,2479020003,2016,2530,2479-020-003,2711 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1970,1328,4,2,1,20031014,236751.0,2001,129831.0,2001,366582.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,366582.0,0.0,366582.0, ,3,3183,TRACT # 9478 LOTS 15 AND LOT   16,2711, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479020003,34.16445633,-118.33415799,"VERDUGO AVE
(34.16445633, -118.33415799)"
91505-3643,BURBANK    ,2479020004,2016,2530,2479-020-004,2707 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1950,1528,4,2,1,20090630,49940.0,1977,72713.0,1977,122653.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,122653.0,7000.0,115653.0, ,3,3183,TRACT # 9478 LOTS 17 AND LOT   18,2707, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479020004,34.16450716,-118.33400443,"VERDUGO AVE
(34.16450716, -118.33400443)"
91505-3643,BURBANK    ,2479020005,2016,2530,2479-020-005,2701 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1955,1190,3,2,1,20111114,148309.0,2003,114509.0,2003,262818.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,262818.0,0.0,262818.0, ,3,3183,TRACT # 9478 LOTS 19 AND LOT   20,2701, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162479020005,34.16456387,-118.33383648,"VERDUGO AVE
(34.16456387, -118.33383648)"
91505-3239,BURBANK    ,2479020006,2016,2530,2479-020-006,411 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,2008,2008,3184,5,3,1,20131114,714291.0,2011,544432.0,2011,1258723.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1258723.0,0.0,1258723.0, ,3,3183,TRACT # 9478 LOT   21,411, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020006,34.1647805,-118.33407227,"NAOMI ST
(34.16478050, -118.33407227)"
91505-3239,BURBANK    ,2479020007,2016,2530,2479-020-007,415 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1939,1032,3,1,1,20150827,520000.0,2016,100000.0,2016,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,620000.0,0.0,620000.0, ,3,3183,TRACT # 9478 LOT   22,415, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020007,34.16492103,-118.33413918,"NAOMI ST
(34.16492103, -118.33413918)"
91505-3239,BURBANK    ,2479020008,2016,2530,2479-020-008,419 N NAOMI ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1946,1946,1149,3,1,1,20100922,40568.0,1975,37279.0,1975,77847.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,77847.0,0.0,77847.0, ,3,3183,TRACT # 9478 LOT   23,419, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020008,34.16504878,-118.3342,"NAOMI ST
(34.16504878, -118.33420000)"
91505-3239,BURBANK    ,2479020009,2016,2530,2479-020-009,423 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1943,1827,3,2,1,20110607,404763.0,2011,158008.0,2011,562771.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,562771.0,7000.0,555771.0, ,3,3183,TRACT # 9478 LOT   24,423, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020009,34.16517653,-118.33426083,"NAOMI ST
(34.16517653, -118.33426083)"
91505-3239,BURBANK    ,2479020010,2016,2530,2479-020-010,427 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1967,1971,3,2,1,20130424,40568.0,1975,142702.0,1975,183270.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,183270.0,0.0,183270.0, ,3,3183,TRACT # 9478 LOT   25,427, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020010,34.16530428,-118.33432166,"NAOMI ST
(34.16530428, -118.33432166)"
91505-3239,BURBANK    ,2479020011,2016,2530,2479-020-011,431 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1939,1032,2,1,1,20150602,507625.0,2015,126906.0,2015,634531.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,634531.0,7000.0,627531.0, ,3,3183,TRACT # 9478 LOT   26,431, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020011,34.16543204,-118.33438248,"NAOMI ST
(34.16543204, -118.33438248)"
91505-3239,BURBANK    ,2479020012,2016,2530,2479-020-012,435 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1939,1046,2,1,1,19980807,40568.0,1975,22755.0,1975,63323.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,63323.0,0.0,63323.0, ,3,3183,TRACT # 9478 LOT   27,435, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020012,34.16555979,-118.33444331,"NAOMI ST
(34.16555979, -118.33444331)"
91505-3239,BURBANK    ,2479020013,2016,2530,2479-020-013,439 N NAOMI ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1940,1949,1712,3,2,1,20100430,456551.0,2010,224949.0,2010,681500.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,681500.0,7000.0,674500.0, ,3,3183,TRACT # 9478 LOT   28,439, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020013,34.16568754,-118.33450414,"NAOMI ST
(34.16568754, -118.33450414)"
91505-3239,BURBANK    ,2479020014,2016,2530,2479-020-014,443 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1942,1516,3,1,1,20010227,269593.0,2001,98259.0,2001,367852.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,367852.0,7000.0,360852.0, ,3,3183,TRACT # 9478 LOT   29,443, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020014,34.16581529,-118.33456496,"NAOMI ST
(34.16581529, -118.33456496)"
91505-3239,BURBANK    ,2479020015,2016,2530,2479-020-015,449 N NAOMI ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1940,946,2,1,1,20141205,92505.0,1986,66428.0,1986,158933.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,158933.0,0.0,158933.0, ,3,3183,TRACT # 9478 LOT   30,449, ,N,NAOMI ST, ,BURBANK CA,91505.0,20162479020015,34.16595586,-118.33463186,"NAOMI ST
(34.16595586, -118.33463186)"
91505-3229,BURBANK    ,2479020016,2016,2530,2479-020-016,448 N FLORENCE ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1947,1457,5,1,1,20080411,304352.0,2008,62081.0,2008,366433.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,366433.0,0.0,366433.0, ,3,3183,TRACT # 9478 LOT   31,448, ,N,FLORENCE ST, ,BURBANK CA,91505.0,20162479020016,34.16581845,-118.3350466,"FLORENCE ST
(34.16581845, -118.33504660)"
